session_ID,User_ID,User_type,El_kWh,Duration_hours,Start_plugin_hour,month_plugin,weekdays_plugin,temp,wind_spd,clouds,traffic_density,Flex_3_6kW,Flex_7_2kW
4583,AdO3-2,Private,24.24,13.51111111,21,Dec,Tuesday,4.2,3.8,100,557.6,38.22,90.9
4584,Bl2-4,Private,20.0,9.090833333,21,Dec,Tuesday,4.2,3.8,100,557.6,38.22,90.9
4585,AdA6-1,Private,7.72,20.91444444,22,Dec,Tuesday,4.2,3.8,100,428.2,43.91,107.8
4586,Share-6,Shared,25.34,7.865555556,22,Dec,Tuesday,4.2,3.8,100,428.2,0.0,0.0
4587,SR2-3,Private,34.92,9.066388889,22,Dec,Tuesday,4.2,3.8,100,428.2,43.91,107.8
4588,UT7-2,Private,4.73,8.7125,23,Dec,Tuesday,4.2,3.8,100,203.0,53.67,143.07
4589,Share-28,Shared,16.05,7.451111111,23,Dec,Tuesday,4.2,3.8,100,203.0,0.0,0.0
4590,AsO2-1,Private,14.59,4.136111111,9,Dec,Wednesday,4.0,2.0,93,931.8,25.2,50.4
4591,Share-31,Shared,2.75,1.485,10,Dec,Wednesday,4.0,2.0,93,942.2,0.0,7.2
4592,AsO2-1,Private,0.03,0.020833333,13,Dec,Wednesday,4.0,2.0,93,1131.4,24.835,50.88
4593,AsO2-1,Private,0.01,0.004444444,13,Dec,Wednesday,4.0,2.0,93,1131.4,24.835,50.88
4594,AsO2-1,Private,0.01,0.005555556,13,Dec,Wednesday,4.0,2.0,93,1131.4,24.835,50.88
4595,AsO2-1,Private,0.07,0.023888889,13,Dec,Wednesday,4.0,2.0,93,1131.4,24.835,50.88
4596,AsO2-1,Private,0.09,0.042222222,13,Dec,Wednesday,4.0,2.0,93,1131.4,24.835,50.88
4597,AsO2-1,Private,0.05,0.019166667,13,Dec,Wednesday,4.0,2.0,93,1131.4,24.835,50.88
4598,AsO2-1,Private,0.21,0.128333333,13,Dec,Wednesday,4.0,2.0,93,1131.4,24.835,50.88
4599,AsO2-1,Private,0.44,17.99361111,13,Dec,Wednesday,4.0,2.0,93,1131.4,24.835,50.88
4600,AdO1-2,Private,8.14,5.206666667,13,Dec,Wednesday,4.0,2.0,93,1131.4,24.835,50.88
4601,Share-29,Shared,10.37,3.283611111,14,Dec,Wednesday,4.0,2.0,93,1357.4,0.0,0.0
4602,NR1-1,Private,7.33,25.14944444,15,Dec,Wednesday,4.0,2.0,93,2103.2,21.6,49.7
4603,AsO4-2,Private,5.46,15.02,15,Dec,Wednesday,4.0,2.0,93,2103.2,21.6,49.7
4604,AdO3-3,Private,24.73,14.66027778,16,Dec,Wednesday,4.0,2.0,93,1795.0,22.283,64.938
4605,UT7-2,Private,4.24,2.486388889,16,Dec,Wednesday,4.0,2.0,93,1795.0,22.283,64.938
4606,UT15-2,Private,15.99,15.44666667,16,Dec,Wednesday,4.0,2.0,93,1795.0,22.283,64.938
4607,UT7-1,Private,24.63,15.39666667,16,Dec,Wednesday,4.0,2.0,93,1795.0,22.283,64.938
4608,AdO1-3,Private,14.39,2.032777778,16,Dec,Wednesday,4.0,2.0,93,1795.0,22.283,64.938
4609,Bl2-5,Private,4.46,1.360833333,16,Dec,Wednesday,4.0,2.0,93,1795.0,22.283,64.938
4610,UT1-1,Private,5.87,1.646388889,16,Dec,Wednesday,4.0,2.0,93,1795.0,22.283,64.938
4611,MS1-2,Private,5.78,5.847222222,16,Dec,Wednesday,4.0,2.0,93,1795.0,22.283,64.938
4612,AsO4-1,Private,8.19,2.759444444,16,Dec,Wednesday,4.0,2.0,93,1795.0,22.283,64.938
4613,Bl2-8,Private,15.05,14.01305556,16,Dec,Wednesday,4.0,2.0,93,1795.0,22.283,64.938
4614,AsO10-1,Private,1.64,0.455833333,16,Dec,Wednesday,4.0,2.0,93,1795.0,22.283,64.938
4615,Bl2-3,Private,11.78,14.82166667,17,Dec,Wednesday,4.0,2.0,93,1164.6,26.37,81.12
4616,Share-16,Shared,57.86,13.62833333,18,Dec,Wednesday,4.0,2.0,93,996.0,0.0,0.0
4617,AdO1-3,Private,25.82,15.0775,18,Dec,Wednesday,4.0,2.0,93,996.0,34.818,79.8
4618,SR2-3,Private,21.62,12.8825,19,Dec,Wednesday,4.0,2.0,93,942.0,28.37,91.02
4619,UT7-3,Private,8.82,13.09638889,19,Dec,Wednesday,4.0,2.0,93,942.0,28.37,91.02
4620,AdA6-1,Private,1.58,22.13361111,19,Dec,Wednesday,4.0,2.0,93,942.0,28.37,91.02
4621,Bl2-1,Private,0.56,0.161944444,20,Dec,Wednesday,4.0,2.0,93,787.4,31.943,113.466
4622,UT7-2,Private,4.94,11.35305556,20,Dec,Wednesday,4.0,2.0,93,787.4,31.943,113.466
4623,Bl2-5,Private,4.11,11.45027778,20,Dec,Wednesday,4.0,2.0,93,787.4,31.943,113.466
4624,AsO10-1,Private,12.73,11.16472222,20,Dec,Wednesday,4.0,2.0,93,787.4,31.943,113.466
4625,NR1-2,Private,9.86,7.451111111,20,Dec,Wednesday,4.0,2.0,93,787.4,31.943,113.466
4626,AdA1-1,Private,4.75,9.153055556,21,Dec,Wednesday,4.0,2.0,93,580.8,45.37,115.2
4627,UT1-1,Private,7.46,9.731111111,22,Dec,Wednesday,4.0,2.0,93,437.8,48.58,138.44
4628,Bl2-2,Private,10.68,9.6425,22,Dec,Wednesday,4.0,2.0,93,437.8,48.58,138.44
4629,MS1-2,Private,2.79,8.598333333,22,Dec,Wednesday,4.0,2.0,93,437.8,48.58,138.44
4630,UT15-1,Private,7.96,12.58833333,22,Dec,Wednesday,4.0,2.0,93,437.8,48.58,138.44
4631,Share-30,Shared,41.93,5.736666667,8,Dec,Thursday,2.5,3.9,75,1459.6,0.0,0.684
4632,Share-14,Shared,20.73,2.851111111,9,Dec,Thursday,2.5,3.9,75,907.2,0.0,0.0
4633,Bl2-1,Private,11.5,4.496944444,10,Dec,Thursday,2.5,3.9,75,944.4,21.759,39.848
4634,Share-14,Shared,14.52,2.026111111,12,Dec,Thursday,2.5,3.9,75,976.8,0.0,0.0
4635,Bl2-6,Private,10.68,20.48305556,12,Dec,Thursday,2.5,3.9,75,976.8,14.4,39.396
4636,Share-6,Shared,2.7,0.828055556,13,Dec,Thursday,2.5,3.9,75,1123.2,0.0,0.0
4637,AdO3-2,Private,6.13,21.23388889,14,Dec,Thursday,2.5,3.9,75,1400.8,16.549,45.098
4638,UT1-2,Private,40.06,16.89055556,15,Dec,Thursday,2.5,3.9,75,2029.2,16.07,43.2
4639,UT15-1,Private,6.63,19.91388889,15,Dec,Thursday,2.5,3.9,75,2029.2,16.07,43.2
4640,Bl2-5,Private,7.85,2.708611111,16,Dec,Thursday,2.5,3.9,75,1776.8,19.858,46.872
4641,AsO10-5,Private,53.83,16.44,16,Dec,Thursday,2.5,3.9,75,1776.8,19.858,46.872
4642,UT7-2,Private,5.48,1.728333333,16,Dec,Thursday,2.5,3.9,75,1776.8,19.858,46.872
4643,AsO4-1,Private,8.14,14.99305556,16,Dec,Thursday,2.5,3.9,75,1776.8,19.858,46.872
4644,UT15-2,Private,17.29,16.275,16,Dec,Thursday,2.5,3.9,75,1776.8,19.858,46.872
4645,Bl2-8,Private,15.92,15.07944444,16,Dec,Thursday,2.5,3.9,75,1776.8,19.858,46.872
4646,UT7-3,Private,4.65,2.833055556,16,Dec,Thursday,2.5,3.9,75,1776.8,19.858,46.872
4647,Bl2-3,Private,16.34,15.90777778,16,Dec,Thursday,2.5,3.9,75,1776.8,19.858,46.872
4648,AdA6-1,Private,1.42,0.804166667,18,Dec,Thursday,2.5,3.9,75,1050.4,25.557,67.574
4649,Share-30,Shared,23.59,3.835,18,Dec,Thursday,2.5,3.9,75,1050.4,0.0,0.0
4650,AdO1-1,Private,20.77,12.36916667,18,Dec,Thursday,2.5,3.9,75,1050.4,25.557,67.574
4651,NR1-1,Private,3.18,13.53305556,18,Dec,Thursday,2.5,3.9,75,1050.4,25.557,67.574
4652,MS22-1,Private,50.55,12.27916667,18,Dec,Thursday,2.5,3.9,75,1050.4,25.557,67.574
4653,AdO1-4,Private,78.8,11.89083333,19,Dec,Thursday,2.5,3.9,75,952.2,23.425,75.02
4654,Bl2-5,Private,5.15,12.88916667,19,Dec,Thursday,2.5,3.9,75,952.2,23.425,75.02
4655,AsO2-1,Private,16.24,11.74055556,19,Dec,Thursday,2.5,3.9,75,952.2,23.425,75.02
4656,UT1-1,Private,6.85,2.176388889,19,Dec,Thursday,2.5,3.9,75,952.2,23.425,75.02
4657,Share-25,Shared,42.94,10.6725,19,Dec,Thursday,2.5,3.9,75,952.2,0.0,0.0
4658,UT7-2,Private,5.46,11.40944444,20,Dec,Thursday,2.5,3.9,75,747.8,19.39,73.79
4659,AsO4-2,Private,6.73,10.33194444,20,Dec,Thursday,2.5,3.9,75,747.8,19.39,73.79
4660,Bl2-1,Private,19.35,10.8725,20,Dec,Thursday,2.5,3.9,75,747.8,19.39,73.79
4661,Bl7-1,Private,60.12,10.885,20,Dec,Thursday,2.5,3.9,75,747.8,19.39,73.79
4662,MS1-1,Private,9.15,15.34305556,21,Dec,Thursday,2.5,3.9,75,606.4,30.695,96.99
4663,AdA6-1,Private,4.87,13.71333333,22,Dec,Thursday,2.5,3.9,75,454.6,39.17,100.8
4664,NR1-2,Private,9.5,8.168611111,23,Dec,Thursday,2.5,3.9,75,237.8,40.78,125.2
4665,Bl2-2,Private,14.85,9.261111111,23,Dec,Thursday,2.5,3.9,75,237.8,40.78,125.2
4666,MS1-2,Private,16.97,8.085555556,23,Dec,Thursday,2.5,3.9,75,237.8,40.78,125.2
4667,UT1-1,Private,8.94,10.64388889,23,Dec,Thursday,2.5,3.9,75,237.8,40.78,125.2
4668,SR14-1,Private,0.77,0.110555556,8,Dec,Friday,2.3,4.1,85,1393.2,34.429,68.362
4669,Bl2-1,Private,1.33,0.375,11,Dec,Friday,2.3,4.1,85,1092.6,11.292,22.11
4670,Bl2-7,Private,11.68,3.5825,11,Dec,Friday,2.3,4.1,85,1092.6,11.292,22.11
4671,SR14-1,Private,26.07,3.734722222,11,Dec,Friday,2.3,4.1,85,1092.6,11.292,22.11
4672,SR2-1,Private,8.3,7.794166667,11,Dec,Friday,2.3,4.1,85,1092.6,11.292,22.11
4673,Bl2-1,Private,6.2,1.739444444,12,Dec,Friday,2.3,4.1,85,1185.4,4.068,8.136
4674,AsO2-1,Private,12.74,22.98722222,13,Dec,Friday,2.3,4.1,85,1274.6,0.366,18.072
4675,UT15-1,Private,0.52,0.1525,13,Dec,Friday,2.3,4.1,85,1274.6,0.366,18.072
4676,UT15-1,Private,7.64,26.07111111,13,Dec,Friday,2.3,4.1,85,1274.6,0.366,18.072
4677,AdO3-2,Private,7.67,3.663055556,14,Dec,Friday,2.3,4.1,85,1628.4,2.971,18.232
4678,UT1-1,Private,1.47,0.405555556,14,Dec,Friday,2.3,4.1,85,1628.4,2.971,18.232
4679,Bl2-3,Private,11.6,44.49111111,14,Dec,Friday,2.3,4.1,85,1628.4,2.971,18.232
4680,AdA6-1,Private,1.52,0.469722222,14,Dec,Friday,2.3,4.1,85,1628.4,2.971,18.232
4681,MS1-1,Private,4.37,24.25027778,14,Dec,Friday,2.3,4.1,85,1628.4,2.971,18.232
4682,NR1-1,Private,8.98,19.84638889,14,Dec,Friday,2.3,4.1,85,1628.4,2.971,18.232
4683,Bl2-2,Private,4.72,1.285555556,14,Dec,Friday,2.3,4.1,85,1628.4,2.971,18.232
4684,Share-14,Shared,20.07,2.789722222,15,Dec,Friday,2.3,4.1,85,2098.8,0.0,0.0
4685,Bl2-5,Private,3.45,5.155277778,15,Dec,Friday,2.3,4.1,85,2098.8,4.927,37.954
4686,NR1-2,Private,2.85,18.79444444,15,Dec,Friday,2.3,4.1,85,2098.8,4.927,37.954
4687,Share-25,Shared,16.34,2.335277778,15,Dec,Friday,2.3,4.1,85,2098.8,0.0,0.0
4688,Share-5,Shared,10.91,1.48,16,Dec,Friday,2.3,4.1,85,1638.8,0.0,0.0
4689,AdA6-1,Private,8.17,16.70666667,16,Dec,Friday,2.3,4.1,85,1638.8,17.35,64.056
4690,AsO10-1,Private,9.28,2.844166667,16,Dec,Friday,2.3,4.1,85,1638.8,17.35,64.056
4691,AdA1-1,Private,5.97,5.460833333,16,Dec,Friday,2.3,4.1,85,1638.8,17.35,64.056
4692,AsO4-1,Private,7.1,19.96666667,16,Dec,Friday,2.3,4.1,85,1638.8,17.35,64.056
4693,Bl2-7,Private,6.83,20.94138889,16,Dec,Friday,2.3,4.1,85,1638.8,17.35,64.056
4694,MS1-2,Private,6.99,2.453888889,16,Dec,Friday,2.3,4.1,85,1638.8,17.35,64.056
4695,Bl2-2,Private,5.61,1.563611111,16,Dec,Friday,2.3,4.1,85,1638.8,17.35,64.056
